id,band,title,year,albumID,rand()
26144,36770,Powercraft,2006,92803,68585
26145,36770,Seers Memoir,2014,92804,68584
26146,36770,Revenge,2016,92805,68583
26147,36777,Self-Proclaimed Existence,2005,92806,68582
26148,36777,Anhedonia,2011,92807,68581
26149,36777,Beyond the Limits,2012,92808,68580
26150,36778,On the Horizon,2008,92809,68579
26151,36779,Ectopia,2008,92810,68578
26152,36780,Rotten Flowers,2004,92811,68577
26153,36780,Ebony,2007,92812,68576
26154,36781,Sarcoma,2008,92813,68575
26155,36783,_thereum,2015,92814,68574
26156,36783,Night,2015,92815,68573
26157,36783,Philosphemy (A Black Metal Tribute to Boris),2015,92816,68572
26158,36783,Into the Infernal,2016,92817,68571
26159,36783,Into the Infernal Part II,2016,92818,68570
26160,36783,!.Satanas Abstractas.!,2016,92819,68569
26161,36783,Candlelit Demonic Goatabyss,2016,92820,68568
26162,36783,Elemental,2016,92821,68567
26163,36783,Janus,2016,92822,68566
26164,36783,�__ - _��_�_____�,2016,92823,68565
26165,36783,Mellow Vibrations| Paranoid Reverberations,2016,92824,68564
26166,36783,The Sardonic Edda,2016,92825,68563
26167,36783,Skarbums (Bitterness),2016,92826,68562
26168,36783,The Nihilist's Dream,2016,92827,68561
26169,36783,The Philosopher's Stone,2016,92828,68560
26170,36783,Vøïd,2016,92829,68559
26171,36783,Odin's Orchestra,2016,92830,68558
26172,36783,Madrigals,2016,92831,68557
26173,36783,Gaze upon the Fields of Sorrow,2016,92832,68556
26174,36789,A Series of Unfortunate Concurrencies,2011,92833,68555
26175,36789,In Flood,2016,92834,68554
26176,36790,Fragile,2012,92835,68553
26177,36792,Travelling in Ancient Times,1996,92836,68552
26178,36792,Berzerk 2000,1998,92837,68551
26179,36792,Nemesis,1999,92838,68550
26180,36793,Puritanically Unreconstructed,2003,92839,68549
26181,36793,The Art of Dying,2005,92840,68548
26182,36794,When Your Bitch Is in Heat...,1999,92841,68547
26183,36799,Nine Novembers Fall,2008,92842,68546
26184,36799,The Silent Flood,2011,92843,68545
26185,36800,Gospels for the Sick,2005,92844,68544
26186,36801,The New Breed of Nothing,2006,92845,68543
26187,36802,Bestie Mensch,1998,92846,68542
26188,36802,Back in Bag,2013,92847,68541
26189,36803,Transcendence,2013,92848,68540
26190,36808,The Glorious Nihilism,2011,92849,68539
26191,36812,Plague Solstice Part 1,2005,92850,68538
26192,36812,Plague Solstice Part 2,2007,92851,68537
26193,36813,Eye of Malignance,2014,92852,68536
26194,36814,The First Frisson of the World,2011,92853,68535
26195,36814,The Highest of Dystopia,2015,92854,68534
26196,36815,The Abstract Concept of Relexion,2003,92855,68533
26197,36815,Trends and Friends,2007,92856,68532
26198,36816,First of All...,2005,92857,68531
26199,36816,Still Only Working with 2 Inches,2008,92858,68530
26200,36817,Serpent Eater,2013,92859,68529
26201,36817,Hyena,2013,92860,68528
26202,36818,Displeased,2006,92861,68527
26203,36818,Women and Suicide,2009,92862,68526
26204,36818,Monolith,2016,92863,68525
26205,36821,Procrastinate,2013,92864,68524
26206,36824,Curse,2008,92865,68523
26207,36825,Somber Eyes to the Sky,1997,92866,68522
26208,36825,Of One Blood,2000,92867,68521
26209,36825,The Art of Balance,2002,92868,68520
26210,36825,The War Within,2004,92869,68519
26211,36825,Threads of Life,2007,92870,68518
26212,36825,Retribution,2009,92871,68517
26213,36825,Fire from the Sky,2012,92872,68516
26214,36826,From the Depth,2009,92873,68515
26215,36827,Shagnum,2005,92874,68514
26216,36828,Omnipotentia,2003,92875,68513
26217,36828,Apkas Itulia,2004,92876,68512
26218,36828,Menra Eneidalen,2011,92877,68511
26219,36828,Irke Ranefas,2013,92878,68510
26220,36829,Inward Discord,2001,92879,68509
26221,36829,Thousand Scars,2005,92880,68508
26222,36832,Apocalyptic Rage,2012,92881,68507
26223,36832,Scavengers of a Dying Sun,2015,92882,68506
26224,36834,Suck Cocks in Hell,2013,92883,68505
26225,36835,Intruders,2015,92884,68504
26226,36837,We Keep the Dancefloor Dirty with Bottles and Shit,2006,92885,68503
26227,36837,Repulsive Display of Human Upholstery,2010,92886,68502
26228,36839,Blind & Seduced,2011,92887,68501
26229,36841,Traitors Execution,2002,92888,68500
26230,36843,_де_жимо___ _ен__ илл_зий,2010,92889,68499
26231,36844,Rebirth of the Temple,2006,92890,68498
26232,36844,Ghost Stories,2010,92891,68497
26233,36845,Duplicity,2008,92892,68496
26234,36845,Mind Games,2012,92893,68495
26235,36845,Remind Games,2014,92894,68494
26236,36851,Reign of the Moon,2006,92895,68493
26237,36851,Leben| Tod| Legenden,2008,92896,68492
26238,36851,Nitall,2010,92897,68491
26239,36852,Lair of the Foul,2008,92898,68490
26240,36853,The Last Generation: _ γενεά _ο_ _ιδή_ο_,2013,92899,68489
26241,36856,Inner Demons,2008,92900,68488
26242,36858,Betray the Past... Infect the Future,2007,92901,68487
26243,36858,Megafaunal Genocide,2010,92902,68486
26244,36858,Ten Human Jawbones,2014,92903,68485
26245,36862,The Agony of Perseverance,2016,92904,68484
26246,36863,Awakened State,1995,92905,68483
26247,36864,_е_ини_и_ _вобод_,2007,92906,68482
26248,36864,С__а_,2011,92907,68481
26249,36865,So Far Gone,1998,92908,68480
26250,36865,Greased Fed Machine,2001,92909,68479
26251,36869,Run for Your Life| It's the Sodomy Squad,2008,92910,68478
26252,36870,Pussy Soul,1995,92911,68477
26253,36870,Sewn Mouth Secrets,1998,92912,68476
26254,36870,A Deleted Symphony for the Beaten Down,2001,92913,68475
26255,36870,Confrontation,2005,92914,68474
26256,36870,Inevitable Collapse in the Presence of Conviction,2008,92915,68473
26257,36872,Chapter of Maliciousness,2008,92916,68472
26258,36873,An Abnormal Collection,2016,92917,68471
26259,36876,The Human Equation,2010,92918,68470
26260,36876,The Burning Mass,2015,92919,68469
26261,36877,Einzelhaft,1996,92920,68468
26262,36879,Σονά_α _ε __ολ μιν__ε,2014,92921,68467
26263,36879,#no_filter,2015,92922,68466
26264,36883,Alcoholocaust,2005,92923,68465
26265,36883,Whiskey Metal,2007,92924,68464
26266,36884,Ghosts of Revolution,2014,92925,68463
26267,36886,Annihilation,2006,92926,68462
26268,36886,Retaliation,2011,92927,68461
26269,36887,Splatter,2005,92928,68460
26270,36889,A Black Death Dawns,2005,92929,68459
26271,36890,The Scream That Tore the Sky,2005,92930,68458
26272,36890,A Great Work of Ages,2010,92931,68457
26273,36890,A Merging to the Boundless,2014,92932,68456
26274,36891,Fires of Life,2013,92933,68455
26275,36891,Virus of the Mind,2014,92934,68454
26276,36891,Shadow Sleep,2016,92935,68453
26277,36894,Enslaved in Darkness,2005,92936,68452
26278,36895,Undying Beauty and the Symphony of Sadness,2004,92937,68451
26279,36895,Forsaken upon Nemesis,2007,92938,68450
26280,36895,Nocturnal Born Vehemence,2013,92939,68449
26281,36895,Phobia,2016,92940,68448
26282,36896,Heavy as a Really Heavy Thing,1995,92941,68447
26283,36896,City,1997,92942,68446
26284,36896,Strapping Young Lad,2003,92943,68445
26285,36896,Alien,2005,92944,68444
26286,36896,The New Black,2006,92945,68443
26287,36901,Suicide Nation,1998,92946,68442
26288,36901,A Requiem... for All That Ever Mattered,1999,92947,68441
26289,36904,Summit,2014,92948,68440
26290,36905,Against Next,2000,92949,68439
26291,36905,Chaos Confusion,2002,92950,68438
26292,36905,Rebel-Lion,2003,92951,68437
26293,36905,Survive,2006,92952,68436
26294,36905,Nothing Left on My Path,2008,92953,68435
26295,36905,Human Misery,2015,92954,68434
26296,36908,Through Soil and Skin,2010,92955,68433
26297,36909,Another Way,2013,92956,68432
26298,36911,The Fast of Solace,2015,92957,68431
26299,36912,Taomenizoo,2003,92958,68430
26300,36912,So Blind,2008,92959,68429
26301,36912,Journey Through a Devastated Mind,2012,92960,68428
26302,36914,EZ Life DV8,2014,92961,68427
26303,36915,Nevercrown,2016,92962,68426
26304,36916,Rituals of the Deep,2014,92963,68425
26305,36917,In the Bleakest of Autumns,2004,92964,68424
26306,36918,Grind Thrashing Death,2012,92965,68423
26307,36920,Zeit für Gedanken,1998,92966,68422
26308,36921,Time Machine,2003,92967,68421
26309,36923,Arabe Macabre,2012,92968,68420
26310,36923,Espécies,2015,92969,68419
26311,36924,A Worldwide Elite and Its Downfall,2005,92970,68418
26312,36927,The Artifice,2016,92971,68417
26313,36929,In Waking: Divinity,2007,92972,68416
26314,36929,Odyssey (Un)Dead,2010,92973,68415
26315,36930,Astronomical Dimensions,2010,92974,68414
26316,36930,Descent into Arcologies,2013,92975,68413
26317,36931,Pearls Given to the Swine,2001,92976,68412
26318,36932,The Cops,2004,92977,68411
26319,36932,Miseraretboux : The Glorious Art of Suffering,2004,92978,68410
26320,36932,Crispy Hexagons,2005,92979,68409
26321,36933,War on Peace and Happiness,2005,92980,68408
26322,36933,Unto Thine Darkness| Death Doth Deliver,2006,92981,68407
26323,36933,Blackened Theological Tome,2007,92982,68406
26324,36935,I§olation,2008,92983,68405
26325,36935,Perpetuum,2012,92984,68404
26326,36936,Ascentus,2012,92985,68403
26327,36937,They Had No Choice!,2012,92986,68402
26328,36937,Sick Humanity,2015,92987,68401
26329,36940,Daddy's Butcher Shop,2014,92988,68400
26330,36941,The End of All You Know,2007,92989,68399
26331,36941,Embracing the Shroud of a Blackened Sky,2010,92990,68398
26332,36943,Deus ex Machina,2007,92991,68397
26333,36944,Schizophrenic Screams,2015,92992,68396
26334,36944,Mortem Mortis,2015,92993,68395
26335,36945,Raging Mad Insanity,1997,92994,68394
26336,36946,Mors Ianva Vitae et Vita Lanva Mortis,2004,92995,68393
26337,36946,Spondalia,2006,92996,68392
26338,36946,The One of the Black Goatskin,2013,92997,68391
26339,36948,A Raven's Eulogy,2009,92998,68390
26340,36949,Laveyan,2012,92999,68389
26341,36952,Party in Hell,2004,93000,68388
26342,36952,En el silencio,2009,93001,68387
26343,36953,A Death to Your Scene,2007,93002,68386
26344,36953,Six of Cups,2010,93003,68385
26345,36953,Ritual Burdens,2013,93004,68384
26346,36954,Youtopia,2015,93005,68383
26347,36958,Re-flexion,2000,93006,68382
26348,36959,Seed the Black Sky,1999,93007,68381
26349,36959,Geneticide,2002,93008,68380
26350,36959,The Day the Ash Blacked Out the Sun,2004,93009,68379
26351,36961,Somnium,2000,93010,68378
26352,36962,Thoughts of Rejection,2012,93011,68377
26353,36964,When the Harvest Is Done,2009,93012,68376
26354,36969,Sigils of the Ancient Ones,2000,93013,68375
26355,36970,Torture Pit,2009,93014,68374
26356,36972,Abnormalitas Parafilia,2004,93015,68373
26357,36973,Redemption,2007,93016,68372
26358,36973,Key to the Paradox,2010,93017,68371
26359,36974,Destino oscuro,1994,93018,68370
26360,36974,Cuentos no resolutivos,1998,93019,68369
26361,36975,Reino de naciones oscuras,1997,93020,68368
26362,36975,Prejuicios y miedos,2002,93021,68367
26363,36975,Dios Korporation,2013,93022,68366
26364,36976,Traumatic...,1992,93023,68365
26365,36976,Traumatized...,1996,93024,68364
26366,36976,Trauma...,1996,93025,68363
26367,36976,Cogito Ergo Sum,1998,93026,68362
26368,36976,_berlebenskunst,2001,93027,68361
26369,36976,Khiaoscuro,2006,93028,68360
26370,36976,Traumaturgie,2011,93029,68359
26371,36980,Obsessional Dysfunctions,2006,93030,68358
26372,36980,Instinct,2012,93031,68357
26373,36983,Purgation,2008,93032,68356
26374,36983,The Great Depression,2009,93033,68355
26375,36983,Degenerate,2010,93034,68354
26376,36984,More Than a New Life,2001,93035,68353
26377,36984,Oposição,2003,93036,68352
26378,36984,666 Corporation,2006,93037,68351
26379,36984,Evora,2009,93038,68350
26380,36984,Antibesta,2012,93039,68349
26381,36988,Origins & Endings,2015,93040,68348
26382,36991,M. Patate,2004,93041,68347
26383,36991,Objectif: Thunes,2008,93042,68346
26384,36994,Unconscious Disturbance,2007,93043,68345
26385,36994,Mind's Corner,2012,93044,68344
26386,36994,Shooting at the Moon,2014,93045,68343
26387,36998,Preface to Erase,2007,93046,68342
26388,36998,Aggressive World Dynasty,2010,93047,68341
26389,36999,No Sweet Romance,2004,93048,68340
26390,37000,Verkehrte Welt,2002,93049,68339
26391,37001,Revolution Evilution,2009,93050,68338
26392,37002,Leave Destruction in Your Wake,2012,93051,68337
26393,37004,The Mist,2015,93052,68336
26394,37004,Innate Cannibalistic Dementia,2016,93053,68335
26395,37004,Intestinal Swamp of the Gutted,2016,93054,68334
26396,37006,Vicious Consolation / Virtuous Totality,2013,93055,68333
26397,37007,NonAnthropogenic,2003,93056,68332
26398,37007,SoulSaviour,2005,93057,68331
26399,37007,VioLution,2007,93058,68330
26400,37009,Wolfszeit,2007,93059,68329
26401,37009,Blutaar,2010,93060,68328
26402,37009,Wolfskult,2011,93061,68327
26403,37009,Guten Tag,2012,93062,68326
26404,37009,Das Ende aller Lügen,2016,93063,68325
26405,37012,Decline,2016,93064,68324
26406,37013,Danger,2004,93065,68323
26407,37013,...Alone Against All,2006,93066,68322
26408,37015,Unleash the Bowels,2011,93067,68321
26409,37017,A Conflict Scenario,2001,93068,68320
26410,37018,Mystical Dominion,1998,93069,68319
26411,37018,Within the Arcanum Hall,2000,93070,68318
26412,37023,Equal Opportunity Destroyer,2000,93071,68317
26413,37024,Eat Your Girlfriend,2004,93072,68316
26414,37025,Blood. Stone. Sun. Down.,2016,93073,68315
26415,37028,Intervening,1994,93074,68314
26416,37031,Pariah,2016,93075,68313
26417,37033,Blood Crusade,2010,93076,68312
26418,37035,The Awakening,2008,93077,68311
26419,37036,The Ultimate Passion,1997,93078,68310
26420,37036,Barriers,2001,93079,68309
26421,37036,Decadance,2003,93080,68308
26422,37036,Ghostwalk,2007,93081,68307
26423,37038,Iris,2013,93082,68306
26424,37041,Thousand Swords,2010,93083,68305
26425,37041,Shogunate Macabre,2014,93084,68304
26426,37041,Metsutan - Songs of the Void,2016,93085,68303
26427,37044,Naät,2007,93086,68302
26428,37044,Concrete,2008,93087,68301
26429,37044,4247 Snare Drums,2012,93088,68300
26430,37046,Embryon,2006,93089,68299
26431,37046,Aeternum Vale,2008,93090,68298
26432,37049,What Doesn\'t Kill You...,2006,93091,68297
26433,37049,Virulent,2007,93092,68296
26434,37052,Rejoice and Transcend,2014,93093,68295
26435,37053,WWJD,2011,93094,68294
26436,37055,Discourses on Anything So Absolute,2006,93095,68293
26437,37056,Knights of Anonimity,2007,93096,68292
26438,37056,Working Class Hero,2008,93097,68291
26439,37056,Death Charge,2009,93098,68290
26440,37056,Abysmal Reigner,2010,93099,68289
26441,37057,Fimmròt,2013,93100,68288
26442,37058,Seuchenherr,2007,93101,68287
26443,37058,Notlösung Kopfschuss,2011,93102,68286
26444,37058,Hure meiner Sinne,2014,93103,68285
26445,37059,Ave Pangenitor,2011,93104,68284
26446,37061,Outside the Grave,2012,93105,68283
26447,37065,Experiment XIII,2011,93106,68282
26448,37066,I,2010,93107,68281
26449,37066,II,2012,93108,68280
26450,37067,_по_еп_и_,2011,93109,68279
26451,37068,Nameless,2014,93110,68278
26452,37070,_и__а,2012,93111,68277
26453,37071,_енави___,2004,93112,68276
26454,37071,Within the Law,2008,93113,68275
26455,37071,Two Hands,2010,93114,68274
26456,37072,_о_ни л_дов,2012,93115,68273
26457,37072,_е_ий зов,2013,93116,68272
26458,37073,_ек_олог,2001,93117,68271
26459,37075,...моей земле...,2008,93118,68270
26460,37076,Свалка,2010,93119,68269
26461,37076,__ем на__а__ на на_ - нам на__а__ на в_е_!!,2012,93120,68268
26462,37076,__изи_ в п_еи_подней,2014,93121,68267
26463,37077,...with Wolfish Stalk and by Wings of Black,2005,93122,68266
26464,37077,Energy - Freedom: Force Is Strong Power Is Imperious,2009,93123,68265
26465,37077,Doctor Veritas,2012,93124,68264
26466,37078,Forbidden Tales,2007,93125,68263
26467,37078,У__г в баг_ов__ __ана_,2010,93126,68262
26468,37079,_ве__,2007,93127,68261
26469,37080,ع_د_ا تظ_ر ا_ش_س __ ا_غرب,2007,93128,68260
26470,37080,__ا خ__ _ا_ أعظ_,2013,93129,68259
26471,37081,Journey of Sadness,2012,93130,68258
26472,37082,�__�__ / Where the Ancestors' Souls Gathered,1999,93131,68257
26473,37082,___�__,2000,93132,68256
26474,37082,永�_輿� / Relentless Recurrence,2002,93133,68255
26475,37082,賽德__��_,2005,93134,68254
26476,37082,__,2009,93135,68253
26477,37082,�__�,2011,93136,68252
26478,37082,武徳 / Bú-Tik,2013,93137,68251
26479,37082,失�___�� / Timeless Sentence,2014,93138,68250
26480,37083,___精� / Spirit of Mongolia,2008,93139,68249
26481,37083,Inner M,2010,93140,68248
26482,37083,Duguilang,2013,93141,68247
26483,37084,Expositionsprophylaxe,1990,93142,68246
26484,37084,Not to Be Undimensional Conscious,1992,93143,68245
26485,37084,Pleasuredome,1994,93144,68244
26486,37084,Ahead,2002,93145,68243
26487,37084,Fear of Angst,2016,93146,68242
26488,37085,Product of Hard Living,2002,93147,68241
26489,37085,Rumors of Our Demise Have Been Barely Exaggerated,2011,93148,68240
26490,37086,The Battle Begins,2007,93149,68239
26491,37086,Mahayuga,2011,93150,68238
26492,37088,Struggle,2005,93151,68237
26493,37088,Plutocracy,2006,93152,68236
26494,37089,Rudra,1998,93153,68235
26495,37089,The Aryan Crusade,2001,93154,68234
26496,37089,Kurukshetra,2003,93155,68233
26497,37089,Brahmavidya: Primordial I,2005,93156,68232
26498,37089,Brahmavidya: Transcendental I,2009,93157,68231
26499,37089,Brahmavidya: Immortal I,2011,93158,68230
26500,37089,�_a,2013,93159,68229
26501,37089,Enemy of Duality,2016,93160,68228
26502,37090,Reek of Putrefaction,1988,93161,68227
26503,37090,Symphonies of Sickness,1989,93162,68226
26504,37090,Necroticism - Descanting the Insalubrious,1991,93163,68225
26505,37090,Heartwork,1993,93164,68224
26506,37090,Swansong,1996,93165,68223
26507,37090,Surgical Steel,2013,93166,68222
26508,37091,Mindloss,1991,93167,68221
26509,37091,FALSE,1992,93168,68220
26510,37091,Erase,1994,93169,68219
26511,37091,Soul Survivor,1996,93170,68218
26512,37091,Chapter 13,1998,93171,68217
26513,37091,La Muerte,2005,93172,68216
26514,37091,Rise to Ruin,2007,93173,68215
26515,37092,Hallucinations,1990,93174,68214
26516,37092,Todessehnsucht,1992,93175,68213
26517,37092,Blut,1994,93176,68212
26518,37092,Calling the Rain,1995,93177,68211
26519,37092,Willenskraft,1996,93178,68210
26520,37092,Werk 80,1997,93179,68209
26521,37092,Gemini,2000,93180,68208
26522,37092,Atlantis,2004,93181,68207
26523,37092,Werk 80 II,2008,93182,68206
26524,37092,After the Storm,2010,93183,68205
26525,37092,Okkult,2013,93184,68204
26526,37093,The Principle of Evil Made Flesh,1994,93185,68203
26527,37093,Dusk and Her Embrace,1996,93186,68202
26528,37093,Cruelty and the Beast,1998,93187,68201
26529,37093,Midian,2000,93188,68200
26530,37093,Damnation and a Day,2003,93189,68199
26531,37093,Nymphetamine,2004,93190,68198
26532,37093,Thornography,2006,93191,68197
26533,37093,Godspeed on the Devil's Thunder,2008,93192,68196
26534,37093,Darkly| Darkly| Venus Aversa,2010,93193,68195
26535,37093,Midnight in the Labyrinth,2012,93194,68194
26536,37093,The Manticore and Other Horrors,2012,93195,68193
26537,37093,Hammer of the Witches,2015,93196,68192
26538,37093,Dusk... and Her Embrace - The Original Sin,2016,93197,68191
26539,37094,Soulside Journey,1991,93198,68190
26540,37094,A Blaze in the Northern Sky,1992,93199,68189
26541,37094,Under a Funeral Moon,1993,93200,68188
26542,37094,Transilvanian Hunger,1994,93201,68187
26543,37094,Panzerfaust,1995,93202,68186
26544,37094,Goatlord,1996,93203,68185
26545,37094,Total Death,1996,93204,68184
26546,37094,Ravishing Grimness,1999,93205,68183
26547,37094,Plaguewielder,2001,93206,68182
26548,37094,Hate Them,2003,93207,68181
26549,37094,Sardonic Wrath,2004,93208,68180
26550,37094,The Cult Is Alive,2006,93209,68179
26551,37094,F.O.A.D.,2007,93210,68178
26552,37094,Dark Thrones and Black Flags,2008,93211,68177
26553,37094,Circle the Wagons,2010,93212,68176
26554,37094,The Underground Resistance,2013,93213,68175
26555,37094,Arctic Thunder,2016,93214,68174
26556,37095,Memories from Eternity,2011,93215,68173
26557,37096,Sowing Discord in the Haunts of Man,1993,93216,68172
26558,37096,On the Verge,1994,93217,68171
26559,37098,Frank's Enemy,1994,93218,68170
26560,37098,Neoblasphemies,1996,93219,68169
26561,37098,Illumination,1998,93220,68168
26562,37099,Malleus Maleficarum,1988,93221,68167
26563,37099,Consuming Impulse,1989,93222,68166
26564,37099,Testimony of the Ancients,1991,93223,68165
26565,37099,Spheres,1993,93224,68164
26566,37099,Resurrection Macabre,2009,93225,68163
26567,37099,Doctrine,2011,93226,68162
26568,37099,Obsideo,2013,93227,68161
26569,37100,3rd Born Sun,2010,93228,68160
26570,37101,Dead Dream,1997,93229,68159
26571,37101,Sau-Krass,1998,93230,68158
26572,37101,Adrenaline Agony,2000,93231,68157
26573,37101,Rockitallover,2001,93232,68156
26574,37101,Pull It Up,2004,93233,68155
26575,37102,Storm Alive,2016,93234,68154
26576,37103,An Obumbraded Discourse on Humanity,2009,93235,68153
26577,37105,Obscuritatem Advoco Amplectère Me,1993,93236,68152
26578,37105,In Umbra Malitiae Ambulabo| in Aeternum in Triumpho Tenebrarum,1994,93237,68151
26579,37105,Vi Sonus Veris Nigrae Malitiaes,1996,93238,68150
26580,37105,Casus Luciferi,2004,93239,68149
26581,37105,Potestates Apocalypsis,2011,93240,68148
26582,37106,Love Is Dead,2005,93241,68147
26583,37106,Darkness Inside,2011,93242,68146
26584,37106,Erotica 69,2012,93243,68145
26585,37107,Barathrum: V.I.T.R.I.O.L.,1993,93244,68144
26586,37107,The Sun of Tiphareth,1995,93245,68143
26587,37107,The Third Storm of Cythrául,1997,93246,68142
26588,37107,Tara,2001,93247,68141
26589,37107,Absu,2009,93248,68140
26590,37107,Abzu,2011,93249,68139
26591,37108,Septentrionalis,2014,93250,68138
26592,37110,Amalgamate,1999,93251,68137
26593,37110,Prism,2015,93252,68136
26594,37111,Hymns to the Stone,1994,93253,68135
26595,37111,Tumuli Shroomaroom,1997,93254,68134
26596,37112,Act of Desperation,2003,93255,68133
26597,37112,Burn-Out,2004,93256,68132
26598,37112,Come Back to the Womb,2005,93257,68131
26599,37112,Death| Birth and Marriage,2007,93258,68130
26600,37112,Rigor Mortis Soundtrack,2008,93259,68129
26601,37112,Atria Mortis (Rigor Mortis 2) Soundtrack,2008,93260,68128
26602,37112,Entelechia (Songs of Modern Werewolves),2008,93261,68127
26603,37112,Great International Disaster Year,2009,93262,68126
26604,37112,HUMAN B (ing),2010,93263,68125
26605,37112,In Doubt We Trust,2010,93264,68124
26606,37112,Jesus Bloody Jesus,2011,93265,68123
26607,37113,Of Grief and Insanity,2013,93266,68122
26608,37113,Atrocity of Hadamar,2016,93267,68121
26609,37115,As All Light Leaves Her,2015,93268,68120
26610,37116,Visions of Burning Aeons,2013,93269,68119
26611,37117,Prodigal Sun,1992,93270,68118
26612,37117,Dawn of Glory,1995,93271,68117
26613,37118,Oimai Algeiou,1995,93272,68116
26614,37118,General Enmity,1997,93273,68115
26615,37118,__θ_ο_,2010,93274,68114
26616,37119,Hymn till hangagud,1996,93275,68113
26617,37119,Blodörnsoffer,1997,93276,68112
26618,37119,Vrede,1999,93277,68111
26619,37120,Allegory,2005,93278,68110
26620,37120,Arisen from the Dead,2006,93279,68109
26621,37121,Surrender and Be Destroyed,2007,93280,68108
26622,37121,No Guts| No Glory,2008,93281,68107
26623,37121,Equilibrium,2012,93282,68106
26624,37122,At Least We Will Die Together,2006,93283,68105
26625,37122,Black Blood Flux,2011,93284,68104
26626,37124,The Last Warning,1993,93285,68103
26627,37124,Respect,1995,93286,68102
26628,37124,Born Again,1998,93287,68101
26629,37124,Atitudine,2006,93288,68100
26630,37124,Mantra,2011,93289,68099
26631,37126,Spider's Web,2005,93290,68098
26632,37126,Sword's Song,2006,93291,68097
26633,37126,Ч__на_ до_ога,2007,93292,68096
26634,37126,Amber Dreamland,2011,93293,68095
26635,37126,_ездна,2012,93294,68094
26636,37127,The Eyes of Truth Are Always Watching You,2005,93295,68093
26637,37128,Tlayoualotl,2013,93296,68092
26638,37128,Nu Kontavi _a Tzi,2014,93297,68091
26639,37128,Xiuhcoatl,2016,93298,68090
26640,37129,The Karelian Isthmus,1992,93299,68089
26641,37129,Tales from the Thousand Lakes,1994,93300,68088
26642,37129,Elegy,1996,93301,68087
26643,37129,Tuonela,1999,93302,68086
26644,37129,Am Universum,2001,93303,68085
26645,37129,Far from the Sun,2003,93304,68084
26646,37129,Eclipse,2006,93305,68083
26647,37129,Silent Waters,2007,93306,68082
26648,37129,Skyforger,2009,93307,68081
26649,37129,Magic & Mayhem - Tales from the Early Years,2010,93308,68080
26650,37129,The Beginning of Times,2011,93309,68079
26651,37129,Circle,2013,93310,68078
26652,37129,Under the Red Cloud,2015,93311,68077
26653,37130,Anathema's Gathering Honor,2004,93312,68076
26654,37131,Nici o vin_,1998,93313,68075
26655,37131,Criz_ de nervi,2003,93314,68074
26656,37133,Twilight Carnage,2009,93315,68073
26657,37133,Hunting Astral Prey,2016,93316,68072
26658,37136,The Return of the Black Death,1998,93317,68071
26659,37136,Martyrium,2000,93318,68070
26660,37136,The Forsaken,2005,93319,68069
26661,37136,Omen,2012,93320,68068
26662,37137,Gebrechlichkeit,2007,93321,68067
26663,37137,Angela's Ashes,2009,93322,68066
26664,37137,Deep(pression),2010,93323,68065
26665,37137,A Deplorable Request,2011,93324,68064
26666,37138,Invocanticristo,2012,93325,68063
26667,37138,Diablo salmos,2015,93326,68062
26668,37139,Tales from the Darkened Woods,2005,93327,68061
26669,37139,In Thy Ambience ov Malevolence,2008,93328,68060
26670,37139,The Ruin of Immortals,2009,93329,68059
26671,37139,Putrefaction Eternity,2010,93330,68058
26672,37139,I Wish You Death,2012,93331,68057
26673,37141,Paralypomenon,2012,93332,68056
26674,37141,218,2015,93333,68055
26675,37145,Unrelenting,2014,93334,68054
26676,37145,Aspirations & Reality,2016,93335,68053
26677,37146,Angel of the Sixth Order,1999,93336,68052
26678,37148,Lumo,1997,93337,68051
26679,37148,Supremature,1999,93338,68050
26680,37149,Phenomistik,1996,93339,68049
26681,37149,Casus Luciferi,1997,93340,68048
26682,37149,Baku Karama,1999,93341,68047
26683,37149,Intifada,2001,93342,68046
26684,37149,Jaann,2005,93343,68045
26685,37149,Tir,2008,93344,68044
26686,37149,Bugis,2011,93345,68043
26687,37149,XXV Years Reigning the Eastern Majesta (Live by Fire| Blood & Death),2012,93346,68042
26688,37150,The Passage Back to Life,1998,93347,68041
26689,37150,Desperate Existence,1999,93348,68040
26690,37150,The Inheritance of Sin and Shame,2000,93349,68039
26691,37150,Fire,2002,93350,68038
26692,37150,Songs of the Lost,2009,93351,68037
26693,37150,The Cure for Happiness,2012,93352,68036
26694,37152,Progressive Changes,2003,93353,68035
26695,37152,Disunion Denied,2008,93354,68034
26696,37152,Inside of the Machine,2013,93355,68033
26697,37152,Closing the Circle,2016,93356,68032
26698,37153,Unawakening,2008,93357,68031
26699,37153,Visions,2012,93358,68030
26700,37155,Before the Day Comes,1998,93359,68029
26701,37155,Time for the Music,2010,93360,68028
26702,37156,The Garden of Sad Souls,1997,93361,68027
26703,37156,Goddes of the Flesh,2003,93362,68026
26704,37156,Black Magic,2006,93363,68025
26705,37157,Lost in the Depths,2010,93364,68024
26706,37157,Via Combusta,2012,93365,68023
26707,37158,Fears,1997,93366,68022
26708,37158,Twisted Logic,2003,93367,68021
26709,37159,Requiem for the Living,2008,93368,68020
26710,37160,Scratching at the Surface,1996,93369,68019
26711,37161,Thoughts of No Tomorrow,2006,93370,68018
26712,37161,Schlacht,2007,93371,68017
26713,37161,Avatar,2009,93372,68016
26714,37161,Black Waltz,2012,93373,68015
